"trt","age","educ","black","hisp","marr","nodeg","re74","re75","re78"
0,21,12,0,0,0,0,14106.721,17903.226,22165.899
0,23,12,0,0,1,0,14106.721,23453.226,0
0,20,12,1,0,1,0,14322.24,17903.226,14777.266
0,24,12,0,0,1,0,14373.181,19693.548,7388.6329
0,29,12,1,0,1,0,14392.774,15396.774,14777.266
0,34,12,0,0,1,0,14498.574,14322.581,10048.541
0,44,12,0,0,1,0,14498.574,14424.629,14579.25
0,23,12,0,0,1,0,14498.574,19335.484,19210.445
0,26,14,1,0,1,0,14506.411,17187.097,21678.249
0,51,12,0,0,1,0,14533.841,19245.968,17732.719
0,41,12,0,0,1,0,14684.705,23274.194,26599.078
0,37,13,0,0,1,0,14694.501,8951.6129,17732.719
0,26,16,0,0,1,0,14694.501,11637.097,20688.172
0,24,12,1,0,1,0,14694.501,11816.129,11821.813
0,22,14,1,0,1,0,14694.501,12532.258,21397.481
0,27,12,1,0,1,0,14694.501,13427.419,14079.779
0,23,13,0,0,1,0,14694.501,14322.581,20688.172
0,27,12,0,0,1,0,14694.501,14322.581,19210.445
0,28,12,1,0,1,0,14694.501,14859.677,19210.445
0,21,12,0,0,1,0,14694.501,15217.742,23643.625
0,28,12,0,0,1,0,14694.501,15933.871,0
0,22,13,0,0,1,0,14694.501,16112.903,0
0,20,12,0,0,1,0,14694.501,16112.903,26599.078
0,24,16,0,0,1,0,14694.501,16470.968,27337.942
0,22,12,0,0,1,0,14694.501,16829.032,21870.353
0,27,12,0,1,1,0,14694.501,16829.032,37829.8
0,35,12,1,0,1,0,14694.501,17187.097,21279.263
0,23,16,0,0,1,0,14694.501,19693.548,29554.531
0,22,16,0,0,1,0,14694.501,19693.548,2955.4531
0,23,16,0,0,1,0,14694.501,23274.194,25121.352
0,20,12,0,0,1,0,14694.501,26854.839,31032.258
0,22,12,1,0,1,0,14790.505,14680.645,14038.402
0,24,12,0,0,1,0,14890.428,719.70968,27963.02
0,26,12,0,0,1,0,14890.428,10741.935,0
0,42,12,1,0,1,0,14988.391,11185.935,0
0,28,15,0,0,1,0,15082.436,18619.355,13986.682
0,24,13,0,0,1,0,15282.281,14322.581,32509.985
0,50,12,0,0,1,0,15282.281,14322.581,13151.767
0,50,12,0,0,1,0,15282.281,14322.581,13151.767
0,28,13,0,0,1,0,15282.281,14322.581,14038.402
0,25,12,0,0,1,0,15282.281,16112.903,25121.352
0,31,12,1,0,0,0,15282.281,17903.226,14777.266
0,32,16,1,0,1,0,15282.281,19693.548,28076.805
0,22,12,0,0,1,0,15282.281,19693.548,21870.353
0,22,13,1,0,1,0,15403.756,14320.79,18660.731
0,26,12,1,0,1,0,15411.593,8951.6129,11082.949
0,22,12,0,0,1,0,15478.208,8951.6129,14186.175
0,29,12,0,0,0,0,15478.208,14370.919,12615.352
0,53,17,0,0,1,0,15478.208,16399.355,15663.902
0,25,12,0,0,1,0,15478.208,17724.194,31327.803
0,26,12,1,0,1,0,15478.208,18175.355,19949.309
0,24,16,0,0,0,0,15587.927,19505.565,19210.445
0,27,17,0,0,0,0,15674.134,0,41376.344
0,46,12,0,0,1,0,15674.134,734.03226,20688.172
0,25,12,1,0,1,0,15674.134,3738.1935,10512.547
0,21,13,0,0,0,0,15674.134,4946.6613,1733.3733
0,37,12,0,0,1,0,15674.134,8951.6129,28076.805
0,37,12,0,0,1,0,15674.134,8951.6129,28076.805
0,28,15,1,0,1,0,15674.134,9452.9032,31032.258
0,22,12,0,0,0,0,15674.134,10741.935,28963.441
0,22,12,0,0,0,0,15674.134,11637.097,20688.172
0,27,12,0,0,1,0,15674.134,12532.258,19210.445
0,21,13,1,0,1,0,15674.134,12532.258,25121.352
0,49,16,0,0,1,0,15674.134,12890.323,17732.719
0,26,12,0,0,1,0,15674.134,13427.419,0
0,33,14,0,0,1,0,15674.134,13427.419,13890.63
0,28,15,0,0,1,0,15674.134,13785.484,15959.447
0,29,17,0,0,1,0,15674.134,14143.548,25860.215
0,54,16,1,0,1,0,15674.134,14322.581,11821.813
0,25,14,0,1,1,0,15674.134,14322.581,20702.949
0,32,12,0,0,1,0,15674.134,14322.581,13299.539
0,40,12,0,0,1,0,15674.134,14322.581,16254.992
0,40,12,0,0,1,0,15674.134,14322.581,16254.992
0,27,16,0,0,1,0,15674.134,14322.581,22165.899
0,24,12,0,0,1,0,15674.134,14680.645,17732.719
0,43,12,0,0,1,0,15674.134,14680.645,13831.521
0,25,16,0,0,1,0,15674.134,15217.742,19062.673
0,26,12,1,0,1,0,15674.134,15217.742,15516.129
0,34,12,1,0,1,0,15674.134,15754.839,17732.719
0,21,13,0,0,1,0,15674.134,15933.871,25121.352
0,21,12,1,0,1,0,15674.134,16112.903,11821.813
0,23,12,1,0,1,0,15674.134,16202.419,19210.445
0,26,12,0,0,1,0,15674.134,16470.968,35022.12
0,28,14,0,0,1,0,15674.134,16757.419,16254.992
0,26,17,0,0,1,0,15674.134,16829.032,19210.445
0,20,14,0,0,0,0,15674.134,17008.065,26599.078
0,26,12,1,0,1,0,15674.134,17983.79,20688.172
0,21,12,1,0,1,0,15674.134,19693.548,19210.445
0,41,12,0,0,1,0,15674.134,19693.548,32509.985
0,28,16,0,0,1,0,15674.134,19693.548,28815.668
0,23,16,0,0,0,0,15674.134,21483.871,26599.078
0,22,12,0,0,1,0,15674.134,22916.129,31771.121
0,27,14,0,1,0,0,15674.134,23274.194,27337.942
0,26,16,0,0,1,0,15674.134,23274.194,29554.531
0,54,12,0,0,1,0,15674.134,25064.516,0
0,54,12,0,0,1,0,15674.134,25064.516,0
0,54,12,1,0,0,0,15674.134,25064.516,20688.172
0,37,16,0,0,0,0,15674.134,26854.839,29258.986
0,32,13,0,0,1,0,15674.134,30435.484,22018.126
0,29,12,0,0,1,0,15678.053,17487.871,10196.313
0,22,13,0,0,1,0,15870.061,15826.452,35465.438
0,23,12,1,0,1,0,15870.061,30435.484,27781.26
0,36,12,0,0,1,0,15873.98,12727.403,17444.562
0,21,13,0,0,1,0,15960.187,21483.871,14777.266
0,21,12,0,0,1,0,15987.617,16291.935,14481.72
0,26,12,1,0,1,0,15987.617,17903.226,19505.991
0,28,12,1,0,1,0,15987.617,19693.548,13299.539
0,43,12,0,0,1,0,15989.576,14322.581,14777.266
0,27,12,1,0,1,0,16011.128,16112.903,20460.602
0,36,17,0,0,0,0,16015.047,30793.548,29584.086
0,23,12,0,0,1,0,16065.988,4833.871,25564.67
0,31,12,0,0,1,0,16065.988,15038.71,17732.719
0,25,14,0,0,1,0,16065.988,15217.742,18471.582
0,35,12,1,0,1,0,16065.988,16086.048,19210.445
0,23,16,0,0,1,0,16065.988,16829.032,20688.172
0,21,12,0,0,1,0,16065.988,20588.71,28815.668
0,22,12,0,0,0,0,16230.566,9846.7742,2955.4531
0,36,12,1,0,1,0,16261.914,21304.839,22165.899
0,21,12,0,0,1,0,16306.978,18529.839,11969.585
0,28,12,0,0,1,0,16393.185,13298.516,0
0,24,12,0,1,1,0,16457.841,8951.6129,21870.353
0,30,12,0,0,0,0,16457.841,14680.645,15146.697
0,44,12,0,0,1,0,16457.841,16112.903,17289.401
0,30,12,0,0,1,0,16457.841,16650,19949.309
0,34,12,0,0,1,0,16457.841,16829.032,20688.172
0,26,16,0,0,1,0,16457.841,21483.871,40637.481
0,23,16,0,0,1,0,16457.841,21483.871,18471.582
0,20,12,0,0,0,0,16497.026,19604.032,19653.763
0,26,13,0,0,0,0,16653.768,3580.6452,8866.3594
0,21,12,1,0,1,0,16653.768,9846.7742,7388.6329
0,25,12,0,0,1,0,16653.768,12181.355,17732.719
0,23,15,0,0,1,0,16653.768,13427.419,16993.856
0,25,12,1,0,0,0,16653.768,14859.677,22904.762
0,28,16,0,0,1,0,16653.768,15396.774,17437.174
0,38,14,0,0,1,0,16653.768,16112.903,19505.991
0,29,17,0,0,1,0,16653.768,16112.903,17732.719
0,24,17,0,0,1,0,16653.768,16650,20688.172
0,25,16,1,0,1,0,16653.768,17008.065,21870.353
0,55,12,0,0,1,0,16653.768,17545.161,16254.992
0,30,14,0,0,1,0,16653.768,17545.161,0
0,21,12,0,0,0,0,16653.768,17903.226,19210.445
0,26,12,0,0,1,0,16653.768,17903.226,17732.719
0,34,12,0,0,1,0,16653.768,19532.419,16254.992
0,22,12,0,0,1,0,16653.768,19693.548,26007.988
0,22,16,0,0,0,0,16653.768,22737.097,37682.028
0,27,15,0,0,0,0,16653.768,23274.194,23643.625
0,26,12,0,0,0,0,16653.768,23274.194,2955.4531
0,26,16,0,0,1,0,16653.768,24706.452,29554.531
0,24,14,1,0,1,0,16653.768,28466.129,40637.481
0,26,14,1,0,0,0,16667.483,21483.871,28815.668
0,23,12,1,0,1,0,16708.627,10491.29,7565.9601
0,28,14,0,0,0,0,16849.695,12174.194,1921.0445
0,21,12,0,0,1,0,16849.695,15396.774,0
0,30,12,0,0,1,0,16849.695,17366.129,18978.442
0,24,12,0,0,1,0,16849.695,18619.355,25121.352
0,51,12,0,0,1,0,16849.695,19693.548,17732.719
0,21,14,0,0,0,0,16849.695,19693.548,35465.438
0,22,14,1,0,1,0,16849.695,21125.806,24086.943
0,24,12,0,0,1,0,16884.961,9311.4677,23080.611
0,23,15,0,0,1,0,16955.495,20844.726,25514.427
0,26,14,0,0,1,0,17045.621,25064.516,38716.436
0,45,12,0,0,1,0,17104.399,16381.452,18176.037
0,46,13,0,0,1,0,17241.548,15754.839,14777.266
0,29,12,0,0,1,0,17241.548,19686.387,33544.393
0,26,14,0,0,1,0,17241.548,20588.71,24530.261
0,27,16,0,0,1,0,17241.548,24885.484,22165.899
0,26,14,0,0,1,0,17437.475,7161.2903,14771.355
0,20,15,0,0,1,0,17437.475,8056.4516,18471.582
0,23,12,0,0,1,0,17437.475,12532.258,21427.035
0,30,16,0,0,1,0,17437.475,17867.419,15516.129
0,24,12,0,0,1,0,17437.475,22379.032,16254.992
0,23,12,0,0,1,0,17633.401,0,23643.625
0,34,12,0,0,1,0,17633.401,0,0
0,24,12,0,1,1,0,17633.401,4848.1935,22165.899
0,43,12,1,0,1,0,17633.401,10741.935,21858.531
0,28,14,1,0,1,0,17633.401,12532.258,16254.992
0,20,12,0,0,1,0,17633.401,15217.742,28815.668
0,23,12,1,0,1,0,17633.401,15217.742,15516.129
0,27,14,1,0,1,0,17633.401,16112.903,26599.078
0,53,12,0,0,1,0,17633.401,16112.903,19210.445
0,28,16,0,0,1,0,17633.401,16112.903,22165.899
0,26,12,0,0,1,0,17633.401,16112.903,25121.352
0,25,15,0,0,1,0,17633.401,16112.903,18619.355
0,29,14,0,0,1,0,17633.401,17187.097,19699.573
0,26,12,1,0,1,0,17633.401,17416.258,23643.625
0,55,16,0,0,1,0,17633.401,17903.226,22165.899
0,22,12,0,1,1,0,17633.401,17903.226,14777.266
0,33,12,0,0,1,0,17633.401,17903.226,15811.674
0,34,14,0,1,1,0,17633.401,17903.226,8866.3594
0,24,12,0,0,1,0,17633.401,18440.323,19949.309
0,24,12,0,0,1,0,17633.401,18750.048,32509.985
0,26,12,1,0,1,0,17633.401,18798.387,18471.582
0,45,12,0,0,1,0,17633.401,18798.387,19949.309
0,22,12,0,0,1,0,17633.401,19693.548,23643.625
0,55,14,0,0,1,0,17633.401,19693.548,2068.8172
0,24,12,0,0,1,0,17633.401,19693.548,11526.267
0,23,12,0,0,1,0,17633.401,21546.532,4433.1797
0,24,13,1,0,0,0,17633.401,25064.516,22165.899
0,31,13,0,0,1,0,17633.401,25064.516,23643.625
0,43,12,0,0,1,0,17633.401,26854.839,28076.805
0,43,12,0,0,1,0,17633.401,26854.839,28076.805
0,23,12,1,0,1,0,17672.587,14322.581,12294.685
0,22,12,0,0,1,0,17703.935,12532.258,20688.172
0,30,12,1,0,1,0,17760.754,17366.129,19210.445
0,28,12,0,0,0,0,17829.328,5012.9032,16240.215
0,28,12,0,0,1,0,17829.328,11100,20688.172
0,21,12,0,0,0,0,17829.328,12945.823,26599.078
0,28,13,0,0,1,0,17876.35,15396.774,22452.578
0,25,14,0,0,1,0,17939.047,14322.581,9974.6544
0,54,12,0,0,1,0,18025.255,18798.387,23643.625
0,26,16,0,0,1,0,18025.255,19872.581,20983.717
0,26,16,0,0,1,0,18025.255,23274.194,28076.805
0,49,13,0,0,1,0,18221.181,17903.226,17732.719
0,21,13,1,0,0,0,18221.181,21125.806,21870.353
0,26,16,0,0,1,0,18221.181,22379.032,18471.582
0,30,12,1,0,1,0,18338.737,25422.581,22165.899
0,21,13,0,0,1,0,18417.108,8951.6129,27337.942
0,33,12,0,0,1,0,18417.108,12890.323,20688.172
0,33,12,0,0,1,0,18417.108,14412.097,20688.172
0,40,12,0,0,1,0,18417.108,17545.161,17289.401
0,27,16,0,0,1,0,18417.108,18798.387,25860.215
0,21,12,0,0,1,0,18417.108,19693.548,28224.578
0,31,12,0,0,1,0,18593.442,14814.919,16254.992
0,27,14,1,0,1,0,18613.035,0,13299.539
0,47,17,0,0,1,0,18613.035,10025.806,35465.438
0,32,12,1,0,1,0,18613.035,16112.903,17732.719
0,28,12,1,0,0,0,18613.035,17008.065,19949.309
0,35,14,0,0,1,0,18613.035,19693.548,22424.501
0,26,14,0,0,1,0,18613.035,19693.548,28076.805
0,37,12,0,0,1,0,18613.035,21483.871,23052.535
0,23,12,0,0,0,0,18613.035,23274.194,32953.303
0,44,12,1,0,1,0,18613.035,23632.258,19210.445
0,44,12,1,0,1,0,18613.035,23632.258,19210.445
0,36,12,1,0,1,0,18613.035,25064.516,33692.166
0,26,12,0,0,1,0,18677.69,18261.29,24973.579
0,23,14,0,0,1,0,18722.754,21662.903,28076.805
0,32,13,1,0,1,0,18808.961,14143.548,26599.078
0,33,12,0,0,0,0,18808.961,16028.758,17502.194
0,37,12,1,0,1,0,18808.961,16112.903,32509.985
0,27,12,0,0,1,0,18808.961,17187.097,19505.991
0,43,12,0,0,1,0,18808.961,17903.226,26155.76
0,27,16,0,0,1,0,18808.961,17903.226,18471.582
0,24,12,0,0,1,0,18808.961,17903.226,18323.81
0,24,12,0,0,1,0,18808.961,18798.387,23052.535
0,34,12,1,0,0,0,18848.147,30435.484,12560.676
0,42,12,0,0,1,0,18879.495,17008.065,19210.445
0,24,13,1,0,1,0,18881.454,16112.903,12560.676
0,27,12,0,0,1,0,18924.558,11995.161,22165.899
0,23,12,1,0,1,0,19004.888,13427.419,13299.539
0,26,16,0,0,1,0,19004.888,16112.903,26599.078
0,27,12,1,0,1,0,19004.888,19693.548,19210.445
0,37,12,1,0,1,0,19004.888,25959.677,25860.215
0,37,12,0,0,1,0,19016.644,20893.065,16993.856
0,26,12,0,1,1,0,19055.829,0,13299.539
0,23,12,0,0,1,0,19096.974,20683.597,16993.856
0,26,13,0,0,1,0,19200.815,14680.645,18471.582
0,27,16,0,0,1,0,19200.815,17688.387,0
0,27,12,0,0,0,0,19200.815,19514.516,23643.625
0,29,14,0,0,1,0,19200.815,21483.871,23052.535
0,25,16,0,0,1,0,19200.815,22558.065,33396.621
0,26,12,0,0,1,0,19263.511,13024.597,24627.791
0,22,14,0,0,1,0,19279.185,17616.774,17289.401
0,28,12,0,0,1,0,19298.778,0,29554.531
0,46,12,0,0,1,0,19394.782,19201.21,20431.048
0,33,17,0,0,0,0,19396.741,0,1539.7911
0,23,12,0,0,1,0,19396.741,12532.258,25121.352
0,23,12,0,0,1,0,19396.741,12532.258,0
0,23,13,0,0,1,0,19396.741,17903.226,31032.258
0,26,16,0,0,1,0,19396.741,25780.645,25564.67
0,24,16,1,0,0,0,19494.705,15217.742,23643.625
0,37,12,1,0,1,0,19586.79,12030.968,14777.266
0,50,16,0,0,0,0,19592.668,0,23643.625
0,26,13,0,0,1,0,19592.668,0,23643.625
0,21,12,1,0,0,0,19592.668,716.12903,22165.899
0,25,12,1,0,1,0,19592.668,5370.9677,24642.568
0,24,13,1,0,1,0,19592.668,11637.097,18442.028
0,24,12,1,0,0,0,19592.668,11995.161,19210.445
0,32,14,1,0,1,0,19592.668,12335.323,14777.266
0,27,16,0,0,1,0,19592.668,12532.258,17720.897
0,21,12,0,1,1,0,19592.668,12532.258,17732.719
0,24,16,0,0,1,0,19592.668,12890.323,31032.258
0,45,14,0,0,1,0,19592.668,13606.452,17732.719
0,38,12,0,0,1,0,19592.668,13964.516,16286.025
0,27,15,0,0,1,0,19592.668,14859.677,23643.625
0,20,12,1,0,1,0,19592.668,16709.081,12708.449
0,23,12,1,0,1,0,19592.668,17008.065,22165.899
0,33,12,0,0,1,0,19592.668,17008.065,25014.955
0,24,13,0,0,1,0,19592.668,17187.097,22313.671
0,44,12,0,0,1,0,19592.668,17187.097,15368.356
0,34,12,1,0,1,0,19592.668,17366.129,19210.445
0,23,12,1,0,1,0,19592.668,17366.129,14777.266
0,27,12,1,0,1,0,19592.668,17724.194,25121.352
0,25,16,0,0,1,0,19592.668,17903.226,25712.442
0,22,12,0,0,1,0,19592.668,17903.226,23643.625
0,24,16,0,0,0,0,19592.668,17903.226,16993.856
0,23,12,0,0,1,0,19592.668,17903.226,16254.992
0,31,16,0,0,1,0,19592.668,17903.226,17732.719
0,23,12,1,0,1,0,19592.668,17903.226,26599.078
0,27,12,0,0,1,0,19592.668,18082.258,32657.757
0,20,12,1,0,1,0,19592.668,18619.355,23643.625
0,20,12,0,0,1,0,19592.668,18798.387,17732.719
0,52,15,0,0,1,0,19592.668,18798.387,17437.174
0,33,16,0,0,1,0,19592.668,19335.484,26599.078
0,40,12,0,0,1,0,19592.668,19335.484,21279.263
0,31,12,1,0,1,0,19592.668,19466.177,20259.631
0,35,12,0,0,1,0,19592.668,19693.548,22535.33
0,33,12,0,0,0,0,19592.668,19693.548,13299.539
0,22,12,0,0,1,0,19592.668,19693.548,17732.719
0,29,16,1,0,1,0,19592.668,20588.71,42854.071
0,26,12,0,0,1,0,19592.668,21125.806,21982.661
0,23,12,0,0,1,0,19592.668,21215.323,24884.916
0,30,12,0,0,1,0,19592.668,21483.871,23348.08
0,43,12,0,0,1,0,19592.668,21483.871,22165.899
0,43,12,0,0,1,0,19592.668,21483.871,22165.899
0,31,12,0,0,1,0,19592.668,21483.871,25121.352
0,23,12,0,0,1,0,19592.668,21483.871,20688.172
0,23,13,0,0,1,0,19592.668,21483.871,21279.263
0,28,16,0,0,1,0,19592.668,21483.871,32509.985
0,30,12,0,0,1,0,19592.668,21483.871,29554.531
0,53,12,1,0,1,0,19592.668,21483.871,23643.625
0,32,12,0,0,1,0,19592.668,21483.871,29554.531
0,43,12,0,0,1,0,19592.668,21739.887,29338.783
0,43,12,0,0,1,0,19592.668,21739.887,29338.783
0,37,17,0,0,0,0,19592.668,23005.645,22165.899
0,23,12,1,0,1,0,19592.668,23274.194,21427.035
0,28,12,1,0,1,0,19592.668,24169.355,25860.215
0,27,14,1,0,0,0,19592.668,25064.516,28815.668
0,46,12,0,0,0,0,19592.668,25064.516,29554.531
0,30,12,1,0,1,0,19592.668,26854.839,25897.158
0,35,17,0,0,1,0,19592.668,44758.065,36943.164
0,26,15,0,0,1,0,19596.587,19335.484,23643.625
0,25,12,0,0,1,0,19641.65,8736.7742,23643.625
0,24,12,0,0,1,0,19706.305,6624.1935,25121.352
0,22,14,0,0,1,0,19727.857,20141.129,22284.117
0,27,13,0,0,1,0,19735.695,20051.613,36943.164
0,36,12,1,0,1,0,19749.409,25064.516,23643.625
0,35,13,0,0,1,0,19788.595,21269.032,14777.266
0,34,12,1,0,1,0,19788.595,23274.194,31032.258
0,28,14,0,0,1,0,19984.521,12532.258,31032.258
0,18,12,0,0,1,0,19984.521,23274.194,26599.078
0,21,12,0,0,1,0,20068.77,21215.323,56892.473
0,28,16,1,0,1,0,20082.485,19335.484,21279.263
0,24,14,0,0,1,0,20141.263,0,0
0,30,12,0,0,1,0,20180.448,15754.839,33987.711
0,42,12,0,0,1,0,20180.448,17455.645,0
0,24,12,0,0,1,0,20180.448,19693.548,29554.531
0,40,12,0,0,1,0,20180.448,19693.548,17732.719
0,25,17,0,0,1,0,20180.448,21036.29,22904.762
0,27,17,0,0,1,0,20180.448,21578.758,28520.123
0,24,16,0,0,1,0,20200.041,17903.226,42854.071
0,25,16,1,0,0,0,20233.348,19335.484,23052.535
0,53,16,0,0,1,0,20343.067,20112.484,19930.098
0,28,12,0,0,1,0,20376.375,17903.226,32509.985
0,20,12,0,0,1,0,20376.375,18655.161,16993.856
0,26,12,0,0,1,0,20376.375,20946.774,22165.899
0,33,12,0,0,1,0,20503.727,21483.871,20688.172
0,24,14,0,0,0,0,20572.301,11637.097,12412.903
0,38,12,1,0,0,0,20572.301,14322.581,16254.992
0,27,12,0,0,1,0,20572.301,17545.161,24530.261
0,27,16,0,0,1,0,20572.301,18619.355,88663.594
0,31,13,0,0,1,0,20572.301,18798.387,29554.531
0,26,15,0,0,1,0,20572.301,18798.387,23643.625
0,28,16,0,0,1,0,20572.301,18798.387,22165.899
0,26,17,0,0,1,0,20572.301,18977.419,35465.438
0,52,12,0,0,1,0,20572.301,18977.419,20688.172
0,25,12,0,0,1,0,20572.301,20588.71,22461.444
0,24,12,0,0,1,0,20572.301,20767.742,22165.899
0,41,12,0,0,1,0,20572.301,21483.871,25310.501
0,40,12,0,0,1,0,20572.301,24772.694,32586.826
0,40,12,0,0,1,0,20572.301,24772.694,32586.826
0,32,13,0,0,1,0,20572.301,25064.516,7388.6329
0,24,12,1,0,1,0,20572.301,25959.677,31032.258
0,46,12,1,0,1,0,20572.301,32225.806,7882.1935
0,31,13,0,0,1,0,20572.301,33658.065,31032.258
0,25,15,0,0,0,0,20738.839,21483.871,39011.982
0,29,12,0,0,1,0,20768.228,0,44331.797
0,25,14,0,0,0,0,20768.228,14322.581,17437.174
0,42,16,0,0,1,0,20768.228,19693.548,22165.899
0,24,12,0,0,1,0,20768.228,23274.194,27485.714
0,25,14,1,0,1,0,20768.228,23274.194,26303.533
0,44,12,0,0,1,0,20895.58,12174.194,20963.029
0,27,12,0,0,0,0,20964.155,18440.323,23348.08
0,28,14,0,0,1,0,20964.155,20588.71,28446.237
0,33,16,0,0,1,0,20964.155,21483.871,22018.126
0,25,16,0,0,1,0,20964.155,24706.452,26229.647
0,26,12,1,0,1,0,21116.978,22379.032,25121.352
0,39,12,0,0,1,0,21138.53,20366.71,15049.167
0,31,14,0,0,1,0,21140.489,20141.129,19653.763
0,31,14,0,0,1,0,21140.489,20141.129,19653.763
0,23,13,1,0,1,0,21160.081,17903.226,23643.625
0,42,12,0,0,1,0,21160.081,21483.871,12232.621
0,36,14,0,0,1,0,21160.081,23460.387,0
0,26,12,0,0,1,0,21160.081,24169.355,21279.263
0,46,17,0,0,0,0,21258.045,24094.161,24787.386
0,31,12,0,0,1,0,21356.008,15038.71,35465.438
0,27,12,1,0,1,0,21356.008,20588.71,21722.581
0,25,12,0,1,1,0,21512.749,26586.29,25558.759
0,42,16,0,0,1,0,21551.935,0,41376.344
0,28,12,0,0,1,0,21551.935,8366.1774,0
0,28,12,0,0,1,0,21551.935,10562.903,21722.581
0,27,13,0,0,1,0,21551.935,14322.581,16254.992
0,35,12,1,0,1,0,21551.935,14322.581,15638.78
0,35,12,1,0,1,0,21551.935,14322.581,15638.78
0,26,12,0,0,1,0,21551.935,15217.742,26599.078
0,19,12,0,0,1,0,21551.935,15754.839,19210.445
0,29,12,0,0,1,0,21551.935,17008.065,20688.172
0,34,12,1,0,1,0,21551.935,17903.226,25121.352
0,28,16,0,0,1,0,21551.935,18619.355,44331.797
0,31,16,0,0,1,0,21551.935,18798.387,23348.08
0,37,15,1,0,0,0,21551.935,19210.161,17732.719
0,40,12,0,0,1,0,21551.935,19693.548,31032.258
0,37,12,0,0,1,0,21551.935,19693.548,44331.797
0,48,12,0,0,1,0,21551.935,20230.645,0
0,43,12,0,0,1,0,21551.935,20588.71,19210.445
0,26,16,0,0,1,0,21551.935,20588.71,28815.668
0,29,12,0,0,1,0,21551.935,20588.71,19949.309
0,27,12,0,0,1,0,21551.935,21120.435,23052.535
0,22,14,0,0,1,0,21551.935,21483.871,23200.307
0,23,12,0,0,1,0,21551.935,21483.871,26599.078
0,21,12,0,0,1,0,21551.935,21483.871,12534.077
0,36,12,0,0,1,0,21551.935,21483.871,23643.625
0,26,16,0,0,1,0,21551.935,21483.871,29492.467
0,33,12,0,0,1,0,21551.935,21483.871,21427.035
0,37,12,0,0,1,0,21551.935,22379.032,24382.488
0,29,16,0,0,0,0,21551.935,22737.097,33248.848
0,25,14,0,0,1,0,21551.935,22916.129,31505.131
0,27,16,0,0,1,0,21551.935,23274.194,27633.487
0,41,17,0,0,1,0,21551.935,23274.194,22904.762
0,29,16,0,0,1,0,21551.935,23274.194,23643.625
0,34,14,0,0,1,0,21551.935,23274.194,22165.899
0,45,12,0,0,1,0,21551.935,23632.258,26633.066
0,41,12,1,0,1,0,21551.935,24885.484,21427.035
0,35,13,1,0,1,0,21551.935,25959.677,26423.229
0,23,12,0,0,1,0,21551.935,25959.677,58665.745
0,43,17,0,0,0,0,21551.935,25959.677,36943.164
0,21,12,0,0,1,0,21551.935,26138.71,38420.891
0,22,12,0,0,1,0,21551.935,26765.323,35465.438
0,25,17,0,0,1,0,21551.935,31151.613,53937.02
0,23,16,0,0,1,0,21551.935,35806.452,44331.797
0,28,14,0,0,1,0,21649.898,26854.839,22165.899
0,44,13,0,0,1,0,21679.287,21918.919,22165.899
0,23,12,0,0,0,0,21747.862,11413.306,2216.5899
0,39,14,0,0,1,0,21747.862,21841.935,18619.355
0,23,12,0,0,1,0,21865.418,21483.871,25121.352
0,24,14,1,0,1,0,21869.336,26353.548,18767.127
0,24,13,0,1,1,0,21922.236,24742.258,35317.665
0,51,12,0,0,1,0,21943.788,19156.452,24382.488
0,34,12,0,0,1,0,21943.788,20409.677,21131.49
0,27,12,0,0,1,0,21943.788,20588.71,18323.81
0,29,17,0,0,1,0,21943.788,21752.419,22165.899
0,26,14,1,0,1,0,21943.788,25959.677,36943.164
0,26,13,0,1,1,0,21953.585,5671.7419,25860.215
0,23,14,0,0,0,0,22139.715,18798.387,41376.344
0,46,12,0,0,1,0,22139.715,22622.516,23643.625
0,27,12,0,0,0,0,22139.715,25422.581,61768.971
0,30,17,1,0,1,0,22139.715,27929.032,33248.848
0,25,12,1,0,1,0,22139.715,33300,29554.531
0,27,14,0,0,1,0,22218.086,23306.419,26599.078
0,27,17,0,0,1,0,22237.678,22379.032,14777.266
0,50,12,0,0,1,0,22306.253,27544.113,26876.891
0,50,12,0,0,1,0,22306.253,27544.113,26876.891
0,50,12,0,0,1,0,22306.253,27544.113,26876.891
0,48,12,0,0,1,0,22321.927,23881.113,25399.164
0,24,16,0,0,1,0,22335.642,22880.323,29037.327
0,25,12,0,1,1,0,22335.642,24169.355,31032.258
0,37,12,0,0,1,0,22441.442,16385.032,23269.76
0,37,12,0,0,1,0,22441.442,16385.032,23269.76
0,29,12,1,0,1,0,22531.568,18619.355,23643.625
0,27,15,0,0,1,0,22531.568,20588.71,35465.438
0,41,12,0,1,1,0,22531.568,20946.774,22165.899
0,29,12,0,0,1,0,22531.568,21483.871,22165.899
0,27,16,0,0,1,0,22531.568,21483.871,23643.625
0,44,12,0,0,1,0,22531.568,22379.032,23643.625
0,26,13,0,0,1,0,22531.568,22379.032,37238.71
0,34,12,0,0,1,0,22531.568,22379.032,26599.078
0,20,12,0,0,1,0,22531.568,23274.194,24382.488
0,43,14,0,0,1,0,22531.568,23274.194,28520.123
0,47,12,0,1,1,0,22531.568,25028.71,25564.67
0,31,12,0,0,1,0,22531.568,25064.516,29554.531
0,33,12,0,0,1,0,22531.568,26496.774,24973.579
0,24,12,1,0,0,0,22531.568,26854.839,29554.531
0,27,16,0,0,0,0,22531.568,30435.484,42854.071
0,23,14,0,0,1,0,22531.568,33658.065,26599.078
